@RELATION MonteCarloTestingSignal.txt

@ATTRIBUTE f1 numeric
@ATTRIBUTE f2 numeric
@ATTRIBUTE f3 numeric
@ATTRIBUTE f4 numeric
@ATTRIBUTE f5 numeric
@ATTRIBUTE f6 numeric
@ATTRIBUTE f7 numeric
@ATTRIBUTE f8 numeric
@ATTRIBUTE class {1, -1}

@DATA
0.51394,0.17203,0.61848,0.42956,0.18581,0.67955,0.1333,0.08951,1
0.60945,0.43079,0.68689,0.63361,0.40865,0.32909,0.06688,0.15146,1
0.17394,0.11763,0.41212,0.45075,0.25956,0.10086,0.16796,0.15643,1
0.35696,0.4779,0.44276,0.77372,0.41458,0.2531,0.11538,0.03809,1
0.44456,0.3013,0.29733,0.55552,0.42735,0.30513,0.31289,0.01958,1
0.47651,0.76216,0.44622,0.7535,0.56326,0.31328,0.03302,0.01031,1
0.1994,0.28595,0.40907,0.56286,0.66761,0.11773,0.34138,0.08085,1
0.26299,0.37793,0.24472,0.65104,0.35448,0.27404,0.16068,0.14154,1
0.34192,0.11024,0.60359,0.49496,0.17458,0.21915,0.07574,0.24115,1
0.41151,0.29359,0.46139,0.52016,0.531,0.11814,0.03807,0.07177,1
0.49875,0.17592,0.39494,0.34952,0.27119,0.4848,0.28284,0.03017,1
0.32963,0.07699,0.3746,0.25391,0.1969,0.25157,0.10755,0.12841,1
0.42427,0.16441,0.43982,0.36622,0.26933,0.07967,0.10875,0.09053,1
0.12685,0.07819,0.51816,0.35516,0.16047,0.08201,0.25792,0.04226,1
0.24747,0.2847,0.32102,0.56978,0.35412,0.18024,0.19634,0.05334,1
0.37079,0.25234,0.22343,0.45632,0.43618,0.17009,0.08186,0.1939,1
0.26488,0.65566,0.61579,0.69045,0.63115,0.17059,0.20305,0.06178,1
0.43878,0.14235,0.58729,0.40145,0.28199,0.26296,0.03261,0.04035,1
0.40439,0.25068,0.52233,0.47168,0.34605,0.02388,0.15433,0.04598,1
0.17331,0.05005,0.29887,0.27718,0.1562,0.23317,0.38058,0.01937,1
0.23763,0.10095,0.46691,0.34234,0.22398,0.00571,0.17921,0.0693,1
0.26757,0.35935,0.31404,0.68468,0.32493,0.02082,0.04968,0.03381,1
0.31335,0.14476,0.30714,0.47454,0.25593,0.40955,0.36162,0.03186,1
0.26606,0.23274,0.56556,0.61533,0.35522,0.15651,0.11986,0.02745,1
0.31494,0.18149,0.28649,0.60782,0.27133,0.34638,0.20785,0.08806,1
0.44538,0.16241,0.52946,0.42975,0.25555,0.39804,0.20111,0.19347,1
0.22806,0.73814,0.13321,0.5777,0.47635,0.15092,0.02867,0.01588,1
0.43632,0.04808,0.48961,0.34727,0.14789,0.34724,0.16779,0.04401,1
0.21516,0.11468,0.71168,0.38941,0.26551,0.09985,0.04249,0.02317,1
0.38191,0.354,0.37956,0.66097,0.36873,0.28114,0.03128,0.042,1
0.34761,0.17346,0.43238,0.52036,0.26475,0.24082,0.06655,0.08971,1
0.56088,1.11477,0.54057,0.72511,0.84739,0.01283,0.04543,0.04219,1
0.26815,0.17221,0.50999,0.35428,0.41734,0.04793,0.1127,0.04846,1
0.60805,0.25199,0.50731,0.63886,0.31891,0.36476,0.05385,0.02369,1
0.37975,0.87426,0.31162,0.64918,0.77998,0.11599,0.1979,0.02562,1
0.40908,0.09306,0.31256,0.38857,0.16816,0.09695,0.15565,0.09121,1
0.39175,0.01677,0.63231,0.04526,0.16908,0.28707,0.30637,0.04098,1
0.22198,0.40569,0.49841,0.65491,0.49915,0.32563,0.31092,0.04949,1
0.33018,0.09342,0.44744,0.28069,0.30383,0.15366,0.1308,0.05247,1
0.36623,0.13316,0.38913,0.40778,0.18765,0.18232,0.1435,0.09762,1
0.44235,0.419,0.30782,0.59938,0.73221,0.00042,0.18342,0.05831,1
0.20385,0.20067,0.34037,0.49286,0.3982,0.15726,0.34818,0.0152,1
0.42669,0.13238,0.37672,0.42078,0.22314,0.0604,0.16174,0.07057,1
0.36832,0.30101,0.35975,0.57799,0.67474,0.13106,0.28687,0.02718,1
0.44097,0.13707,0.35174,0.51363,0.18419,0.44177,0.09189,0.03333,1
0.26527,0.01924,0.49784,0.06355,0.23395,0.10759,0.21569,0.10289,1
0.41643,0.18136,0.49289,0.54365,0.18963,0.6592,0.07903,0.01013,1
0.31428,0.2284,0.42345,0.665,0.22383,0.02308,0.07874,0.02587,1
0.67269,0.28428,0.57452,0.49981,0.32577,0.60725,0.10233,0.0553,1
0.32603,0.65182,0.21416,0.64818,0.75099,0.22253,0.15872,0.14435,1
0.26467,0.18079,0.6632,0.5782,0.28386,0.16212,0.11061,0.01058,1
0.25981,0.48798,0.30351,0.67004,0.44149,0.10764,0.03266,0.05479,1
0.58089,0.38162,0.60434,0.69145,0.36265,0.61674,0.11552,0.06073,1
0.16535,0.07816,0.75362,0.38376,0.2376,0.06897,0.13975,0.11443,1
0.25406,0.21199,0.20471,0.35877,0.49663,0.10708,0.23685,0.13458,1
0.17634,0.54878,0.51642,0.83095,0.34505,0.20525,0.02807,0.03414,1
0.13403,0.20167,0.61015,0.43272,0.21712,0.12353,0.1702,0.03436,1
0.18004,0.14485,0.16561,0.30818,0.27102,0.12471,0.24466,0.08397,1
0.45536,0.09414,0.53276,0.45469,0.16996,0.38967,0.08895,0.1358,1
0.43592,0.25403,0.36455,0.53486,0.72379,0.07242,0.30926,0.02551,1
0.383,0.09849,0.39615,0.33202,0.13405,0.96088,0.16368,0.18279,1
0.12668,0.23104,0.27521,0.60073,0.36439,0.06207,0.24065,0.13389,1
0.34623,0.76807,0.39096,0.71638,0.54774,0.03305,0.05633,0.09595,1
0.28952,0.2551,0.54854,0.6606,0.42774,0.15581,0.22632,0.05355,1
0.3241,0.21101,0.38452,0.47342,0.3396,0.18686,0.10684,0.11993,1
0.32087,0.52721,0.64358,0.46723,0.59402,0.05574,0.0847,0.12686,1
0.31041,0.14369,0.36795,0.487,0.24171,0.31565,0.20355,0.0557,1
0.25154,0.35911,0.37705,0.72866,0.30008,0.27485,0.05397,0.04159,1
0.52584,0.22643,0.27542,0.63368,0.2998,0.42265,0.09579,0.03608,1
0.46637,0.49154,0.54591,0.66648,0.93748,0.14229,0.213,0.03465,1
0.32798,0.34483,0.56847,0.44435,0.30486,0.25564,0.06639,0.01146,1
0.41558,0.24102,0.29009,0.56537,0.31159,0.05169,0.09127,0.08825,1
0.42626,0.09521,0.47527,0.36078,0.14617,0.59786,0.14754,0.05009,1
0.22734,0.27498,0.41103,0.68219,0.29128,0.18444,0.0587,0.02175,1
0.25509,0.2242,0.62078,0.57392,0.3739,0.14902,0.18198,0.09096,1
0.12299,0.37571,0.17954,0.58138,0.36266,0.11356,0.15881,0.02547,1
0.24594,0.11001,0.54454,0.50531,0.27043,0.01693,0.2278,0.03052,1
0.14873,0.07505,0.56908,0.2404,0.12641,0.10963,0.19846,0.06801,1
0.1629,0.46835,0.79893,0.65207,0.3333,0.13589,0.05295,0.1645,1
0.38054,0.3908,0.23124,0.62223,0.38091,0.34359,0.22412,0.03085,1
0.3049,0.33493,0.64441,0.6116,0.34139,0.15768,0.0735,0.06345,1
0.25202,0.19346,0.25833,0.57138,0.37693,0.04952,0.30206,0.08805,1
0.34111,0.07745,0.61574,0.34267,0.14035,0.38151,0.24708,0.0698,1
0.21787,0.19553,0.17473,0.43595,0.28346,0.13404,0.03065,0.02151,1
0.59831,0.39082,0.52552,0.56593,0.47203,0.40474,0.23761,0.02026,1
0.18696,0.18733,0.60409,0.62121,0.2045,0.24351,0.15698,0.07952,1
0.26434,0.11734,0.21254,0.39576,0.2428,0.04285,0.17551,0.00966,1
0.22094,0.44059,0.49764,0.53848,0.30338,0.35824,0.09825,0.04969,1
0.37659,0.1104,0.29191,0.38321,0.21351,0.17331,0.09418,0.04655,1
0.42421,0.15153,0.3746,0.53143,0.19629,0.54647,0.09191,0.03048,1
0.46916,0.10446,0.41516,0.28753,0.28414,0.1985,0.28105,0.04146,1
0.23342,0.15186,0.38952,0.50524,0.19725,0.09145,0.17529,0.06637,1
0.25997,0.13186,0.14256,0.28903,0.21162,0.23942,0.28601,0.04714,1
0.3315,0.55495,0.48348,0.69668,0.42807,0.23266,0.15271,0.13463,1
0.51033,0.0913,0.39699,0.39209,0.22854,0.26181,0.0848,0.04789,1
0.78671,0.39892,0.54232,0.65396,0.3845,0.86067,0.07763,0.01558,1
0.11217,0.10667,0.33182,0.32555,0.19942,0.08419,0.12757,0.06279,1
0.51903,0.06125,0.62393,0.29216,0.12313,0.59961,0.08001,0.03542,1
0.41838,0.16057,0.47009,0.41897,0.4534,0.19172,0.18854,0.02482,1
0.35418,0.10905,0.45477,0.38097,0.29329,0.18835,0.23744,0.00672,1
0.13031,0.48816,0.42116,0.55912,0.624,0.09318,0.33608,0.01119,1
0.65414,0.14408,0.41675,0.46053,0.23049,0.73036,0.13974,0.01601,1
0.43346,0.34365,0.34142,0.49051,0.33838,0.25564,0.21106,0.01594,1
0.22102,0.1597,0.49836,0.45398,0.24197,0.03704,0.17102,0.06818,1
0.65646,0.34852,0.46658,0.64345,0.34398,0.30734,0.10041,0.14347,1
0.33744,0.19044,0.46084,0.46194,0.21394,0.35347,0.17521,0.0961,1
0.29761,0.11674,0.26712,0.39347,0.22788,0.08549,0.1562,0.01797,1
0.65128,0.18304,0.48666,0.48579,0.31423,0.39721,0.07569,0.03537,1
0.36341,0.43003,0.64633,0.49416,0.3563,0.0696,0.08895,0.02675,1
0.44569,0.23332,0.53476,0.43008,0.27586,0.30348,0.15675,0.16045,1
0.17388,0.05314,0.52963,0.27521,0.10306,0.28217,0.12399,0.01469,1
0.54104,0.18343,0.65774,0.5158,0.30098,0.4114,0.19831,0.03791,1
0.72335,0.20109,0.47956,0.40584,0.3103,0.15735,0.14221,0.07328,1
0.49753,0.16476,0.71338,0.38043,0.41802,0.16538,0.10639,0.1029,1
0.17214,0.03837,0.54581,0.28608,0.14874,0.15423,0.35581,0.07467,1
0.18846,0.27567,0.47916,0.38761,0.27246,0.18629,0.05862,0.02268,1
0.26212,0.06352,0.59715,0.28581,0.25035,0.13879,0.24912,0.05669,1
0.19561,0.40405,0.54498,0.66879,0.36973,0.15662,0.09859,0.04636,1
0.52991,0.281,0.4991,0.65479,0.26393,0.43488,0.08262,0.12548,1
0.41093,0.107,0.38746,0.33331,0.2758,0.03755,0.22784,0.09964,1
0.45956,0.07653,0.52881,0.36039,0.17113,0.45816,0.16056,0.0628,1
0.36395,0.13597,0.34087,0.4453,0.27062,0.32761,0.22622,0.07106,1
0.19584,0.07992,0.51965,0.27361,0.19217,0.05698,0.11153,0.11677,1
0.38174,0.18043,0.51383,0.46315,0.23781,0.44998,0.26448,0.08464,1
0.31632,0.1788,0.37755,0.3818,0.23445,0.34852,0.23654,0.15215,1
0.16319,0.40317,0.38023,0.52269,0.4942,0.11725,0.31972,0.0228,1
0.32107,0.27435,0.34782,0.46424,0.52052,0.20069,0.35351,0.0938,1
0.5295,0.16204,0.53563,0.49513,0.24845,0.41229,0.01859,0.04129,1
0.25839,0.00908,0.50249,0.05588,0.14021,0.13686,0.21533,0.04838,1
0.2174,0.11301,0.19365,0.45433,0.20491,0.201,0.0263,0.04066,1
0.35958,0.12488,0.52699,0.50892,0.24122,0.1157,0.1183,0.09891,1
0.31389,0.20144,0.44246,0.44919,0.2219,0.42122,0.07976,0.05641,1
0.29009,0.11725,0.34745,0.40122,0.27541,0.13528,0.06457,0.14604,1
0.1516,0.11613,0.56835,0.33225,0.22261,0.1312,0.27259,0.06971,1
0.16322,0.19984,0.55417,0.43819,0.43024,0.09568,0.31329,0.0961,1
0.50007,0.23845,0.35288,0.51118,0.29541,0.41919,0.0912,0.0166,1
0.72689,0.2849,0.5213,0.64045,0.43005,0.74989,0.20821,0.03092,1
0.26167,0.50479,0.69047,0.76783,0.49823,0.1506,0.16539,0.03868,1
0.37858,0.0473,0.5883,0.26303,0.1786,0.30217,0.23831,0.07941,1
0.38547,0.60398,0.60267,0.79285,0.36398,0.45897,0.09727,0.00463,1
0.46935,0.19133,0.48342,0.52523,0.19542,0.72161,0.03657,0.08236,1
0.76145,0.07969,0.4262,0.16002,0.26825,0.03066,0.37541,0.03258,1
0.43637,0.28176,0.46228,0.42066,0.36621,0.30771,0.03419,0.16318,1
0.39547,0.46021,0.24148,0.60918,0.55585,0.19373,0.2058,0.10092,1
0.19956,0.38593,0.39222,0.46373,0.42563,0.06182,0.03689,0.07175,1
0.55437,0.48042,0.60242,0.64028,0.40436,0.45151,0.03285,0.01354,1
0.32944,0.33609,0.34845,0.54475,0.49134,0.02062,0.06523,0.05948,1
0.29245,0.39907,0.22382,0.43387,0.49799,0.07423,0.10156,0.00631,1
0.39016,0.27266,0.32033,0.63212,0.28523,0.13477,0.07985,0.11614,1
0.18585,0.16048,0.54328,0.46585,0.2667,0.09321,0.04645,0.05329,1
0.53687,0.3082,0.41246,0.65506,0.43335,0.77935,0.28378,0.14673,1
0.37643,0.15971,0.55615,0.49371,0.17675,0.52775,0.08884,0.08957,1
0.3447,0.20927,0.35788,0.51417,0.28238,0.28303,0.03618,0.09837,1
0.22044,0.15821,0.37833,0.29707,0.39595,0.11796,0.31575,0.06843,1
0.19898,0.24736,0.59756,0.53641,0.35925,0.08149,0.03481,0.18552,1
0.64435,0.03176,0.47251,0.19503,0.14201,0.48948,0.21928,0.22124,1
0.27052,0.16671,0.28905,0.42339,0.24049,0.25993,0.04584,0.02202,1
0.5909,0.18132,0.60733,0.41035,0.21003,0.14889,0.23552,0.06223,1
0.49979,0.1674,0.40903,0.60002,0.2212,0.18544,0.14708,0.05332,1
0.51467,0.42054,0.38061,0.68373,0.44496,0.31116,0.00376,0.03113,1
0.2496,0.22396,0.54476,0.5762,0.25579,0.17391,0.07705,0.06029,1
0.11828,0.56603,0.56659,0.72595,0.42478,0.00589,0.06263,0.08013,1
0.34086,0.11765,0.27505,0.39134,0.22297,0.32295,0.02138,0.03794,1
0.41111,0.17467,0.23768,0.42777,0.22793,0.15637,0.13686,0.05425,1
0.31397,0.87554,0.56492,0.8553,0.6383,0.24046,0.13474,0.0614,1
0.18915,0.13401,0.58659,0.14036,0.23357,0.07577,0.24089,0.09476,1
0.36912,0.36497,0.4845,0.59579,0.5278,0.02949,0.03589,0.07122,1
0.42568,0.6598,0.35841,0.84848,0.52321,0.42113,0.12391,0.06088,1
0.2647,0.3766,0.24948,0.60962,0.48722,0.15286,0.16704,0.04546,1
0.55294,0.15034,0.53759,0.30487,0.21662,0.70111,0.27041,0.11254,1
0.56617,0.13895,0.4683,0.45213,0.18604,0.65198,0.0775,0.14484,1
0.5125,0.20739,0.53923,0.5832,0.31517,0.11605,0.1258,0.27063,1
0.20881,0.22917,0.54167,0.40481,0.41054,0.06912,0.1711,0.0595,1
0.27761,0.37853,0.44292,0.49034,0.63292,0.07326,0.25589,0.02885,1
0.61135,0.14933,0.41644,0.41849,0.31933,0.28922,0.17145,0.17304,1
0.3326,0.84044,0.46035,0.71948,0.68212,0.1684,0.0239,0.04994,1
0.51898,0.36733,0.54502,0.46814,0.77091,0.13827,0.29129,0.0181,1
0.37353,0.60406,0.417,0.65824,0.44281,0.33991,0.20169,0.0187,1
0.4942,0.14741,0.33604,0.49109,0.22789,0.50129,0.20871,0.0422,1
0.18116,0.08902,0.45511,0.29949,0.26972,0.0675,0.24665,0.03586,1
0.60448,0.21813,0.49138,0.5858,0.27401,0.00175,0.13111,0.16383,1
0.38655,0.3851,0.6095,0.67407,0.36212,0.34851,0.03229,0.01874,1
0.30437,0.17781,0.5493,0.47477,0.2496,0.23672,0.05651,0.06836,1
0.16552,0.22251,0.52299,0.63501,0.23147,0.21103,0.15943,0.01655,1
0.68617,0.19345,0.61858,0.48637,0.29653,0.91701,0.23538,0.07926,1
0.33323,0.18147,0.66813,0.49275,0.2264,0.19108,0.08052,0.07257,1
0.39316,0.12097,0.6108,0.49049,0.17406,0.50902,0.11203,0.05837,1
0.20769,0.32899,0.57832,0.75816,0.26375,0.04952,0.04668,0.11798,1
0.21615,0.32634,0.37702,0.5473,0.28567,0.20732,0.04514,0.01529,1
0.44659,0.18294,0.25669,0.45901,0.26157,0.32365,0.15024,0.10325,1
0.54545,0.08174,0.33427,0.37166,0.1871,0.44431,0.1669,0.12029,1
0.17054,0.06861,0.52069,0.37007,0.18968,0.09331,0.13391,0.03967,1
0.34868,0.08596,0.24344,0.27395,0.14527,0.38358,0.0938,0.02493,1
0.40093,0.42786,0.42411,0.57191,0.67455,0.1041,0.06586,0.1355,1
0.3336,0.29115,0.20039,0.60917,0.45572,0.22568,0.20406,0.11874,1
0.32916,0.50406,0.5806,0.71207,0.40588,0.28864,0.07853,0.06066,1
0.39795,0.36132,0.32746,0.65639,0.38135,0.07605,0.05591,0.00977,1
0.14952,0.20115,0.32278,0.43575,0.25777,0.14438,0.04627,0.01086,1
0.36115,0.08033,0.27817,0.36841,0.21231,0.33244,0.33945,0.10209,1
0.51323,0.07826,0.45967,0.44717,0.17441,0.45701,0.1856,0.06447,1
0.19355,0.10071,0.23114,0.46823,0.18641,0.17865,0.07655,0.12782,1
0.26359,0.27557,0.53719,0.63481,0.30285,0.18936,0.04924,0.04038,1
0.38022,0.21958,0.32679,0.45225,0.29969,0.27239,0.0925,0.02991,1
0.32275,0.05117,0.39412,0.13389,0.13985,0.14371,0.26493,0.02824,1
0.46911,0.75261,0.6012,0.68573,1.24073,0.22139,0.25065,0.12555,1
0.23979,0.23344,0.27774,0.63542,0.22264,0.20599,0.05172,0.02551,1
0.39892,0.30801,0.63021,0.63966,0.26126,0.51747,0.01309,0.04662,1
0.62511,0.13859,0.58107,0.43148,0.18397,0.61283,0.18989,0.05247,1
0.58409,0.15014,0.62488,0.39827,0.20547,0.51678,0.16221,0.19039,1
0.26949,0.35582,0.5658,0.60683,0.31823,0.22064,0.0338,0.15112,1
0.33621,0.40281,0.37309,0.67168,0.44732,0.04596,0.03704,0.06964,1
0.29307,0.14189,0.4515,0.33322,0.24098,0.17607,0.27928,0.07667,1
0.15753,0.19513,0.50613,0.51935,0.19368,0.13635,0.04522,0.13348,1
0.14603,0.51182,0.49418,0.61019,0.46156,0.11609,0.12351,0.11272,1
0.39087,0.17347,0.49804,0.56816,0.20557,0.24213,0.09535,0.01875,1
0.65388,0.14532,0.56922,0.5015,0.28019,0.31093,0.06822,0.01832,1
0.44347,0.40906,0.60594,0.48762,0.52482,0.20931,0.18918,0.03673,1
0.23984,0.36914,0.578,0.59144,0.49073,0.0663,0.01955,0.01523,1
0.22651,0.21168,0.22445,0.43736,0.32243,0.07025,0.13986,0.02263,1
0.48774,0.22404,0.55049,0.46116,0.35535,0.06424,0.08603,0.15217,1
0.36514,0.15832,0.42378,0.44891,0.23913,0.32806,0.06754,0.15929,1
0.2574,0.33678,0.42404,0.69365,0.31734,0.15974,0.03918,0.05022,1
0.47904,0.06192,0.50867,0.26809,0.12768,0.46195,0.19589,0.01521,1
0.19132,0.08399,0.57756,0.31256,0.24709,0.10663,0.24434,0.09395,1
0.47949,0.23827,0.53709,0.456,0.27585,0.36398,0.05542,0.07288,1
0.51805,0.20135,0.42496,0.49183,0.40269,0.28761,0.28935,0.04468,1
0.25179,0.43176,0.44043,0.6434,0.36809,0.14539,0.07701,0.13846,1
0.18462,0.32602,0.14596,0.5757,0.32911,0.01615,0.0887,0.0513,1
0.18075,0.15043,0.3094,0.34212,0.2712,0.09601,0.07799,0.06832,1
0.32054,0.18332,0.38319,0.50578,0.28302,0.42718,0.32652,0.03823,1
0.4071,0.14811,0.45478,0.50506,0.24714,0.29255,0.049,0.03277,1
0.61876,0.26353,0.51267,0.60213,0.37211,0.37899,0.18488,0.01142,1
0.1455,0.20674,0.56839,0.39029,0.21325,0.14729,0.03717,0.02836,1
0.52391,0.29112,0.53727,0.68908,0.25268,0.75752,0.05407,0.03998,1
0.66121,0.21996,0.53281,0.44254,0.54466,0.23731,0.30865,0.08079,1
0.16593,0.01749,0.59833,0.13006,0.13174,0.1076,0.28807,0.04949,1
0.59439,0.30152,0.88879,0.55664,0.50033,0.0509,0.12626,0.09325,1
0.1722,0.06934,0.38722,0.26533,0.11346,0.08486,0.11776,0.10399,1
0.28794,0.3583,0.47929,0.64844,0.463,0.06351,0.09075,0.01195,1
0.41282,0.40848,0.34444,0.68147,0.47472,0.25831,0.15398,0.05231,1
0.16054,0.1206,0.28505,0.45899,0.25618,0.06125,0.13669,0.07313,1
0.30056,0.09447,0.27923,0.26697,0.25423,0.12852,0.09658,0.0833,1
0.28091,0.24482,0.31577,0.39049,0.37205,0.17507,0.21863,0.22605,1
0.20406,0.15192,0.55907,0.57411,0.20818,0.19636,0.12586,0.07238,1
0.22144,0.06613,0.44503,0.23763,0.24917,0.0784,0.26355,0.02845,1
0.64442,0.30755,0.69212,0.54643,0.41476,0.29335,0.1299,0.,1
0.30011,0.31943,0.3474,0.6389,0.35559,0.0768,0.21758,0.01931,1
0.57151,0.15232,0.5695,0.30507,0.20432,0.63391,0.08404,0.06375,1
0.72817,0.11858,0.6153,0.28968,0.32446,0.22823,0.10616,0.0478,1
0.35837,0.6715,0.45009,0.80462,0.4218,0.283,0.03902,0.02282,1
0.25855,0.9239,0.48951,0.68477,0.49293,0.29022,0.07672,0.05845,1
0.2096,0.19788,0.32454,0.3862,0.30226,0.16149,0.13775,0.06965,1
0.42941,0.55981,0.53792,0.76131,0.63485,0.54237,0.31043,0.05591,1
0.48539,0.41837,0.52443,0.54713,0.48369,0.04311,0.13893,0.15249,1
0.49335,0.10582,0.42152,0.48025,0.14427,0.78826,0.07658,0.07199,1
0.38141,0.14183,0.20918,0.39131,0.38455,0.02201,0.14201,0.04954,1
0.13321,0.27771,0.23419,0.51007,0.2424,0.06464,0.04943,0.0367,1
0.35413,0.56822,0.36818,0.66744,0.5883,0.24649,0.21004,0.05084,1
0.57659,0.37765,0.46696,0.69377,0.42455,0.29069,0.0648,0.07922,1
0.40479,0.42392,0.47462,0.72288,0.28079,0.66796,0.01458,0.01721,1
0.20199,0.21173,0.33903,0.46373,0.21683,0.25829,0.09588,0.04034,1
0.53613,0.24072,0.58303,0.40023,0.27572,0.41189,0.10944,0.08083,1
0.36662,0.42389,0.29903,0.68242,0.3064,0.07421,0.09082,0.07016,1
0.31621,0.10698,0.35602,0.36423,0.26778,0.1468,0.26609,0.05962,1
0.4864,0.20325,0.52618,0.558,0.31699,0.32126,0.11315,0.00741,1
0.36897,0.13351,0.57355,0.52476,0.22054,0.20018,0.15114,0.09393,1
0.52769,0.11373,0.41158,0.24665,0.30341,0.2439,0.17858,0.10624,1
0.48319,0.16134,0.43729,0.41583,0.22785,0.22964,0.14678,0.04548,1
0.48291,0.05994,0.42198,0.36996,0.14963,0.41599,0.04955,0.07793,1
0.31476,0.1276,0.39491,0.27155,0.3503,0.01403,0.09202,0.11625,1
0.24798,0.26362,0.49236,0.551,0.24429,0.05407,0.08378,0.04183,1
0.27764,0.08705,0.541,0.38805,0.23488,0.10563,0.0403,0.14273,1
0.31672,0.15443,0.33523,0.43472,0.19701,0.39575,0.11093,0.06756,1
0.41386,0.15484,0.52721,0.52196,0.2702,0.40676,0.2407,0.02413,1
0.24533,0.14424,0.48314,0.46049,0.20046,0.08666,0.22466,0.02016,1
0.31032,0.11394,0.55408,0.39208,0.20418,0.37632,0.29401,0.17174,1
0.47923,0.55855,0.37878,0.66697,0.50422,0.99582,0.30245,0.04393,1
0.15502,0.44491,0.30565,0.67945,0.32926,0.08563,0.03687,0.07381,1
0.44828,0.44667,0.43902,0.54599,0.32271,0.21962,0.11965,0.11013,1
0.52896,0.50699,0.56184,0.71408,0.36799,0.52277,0.04557,0.03201,1
0.1789,0.1393,0.49493,0.48795,0.26243,0.03787,0.02926,0.02012,1
0.53238,0.37008,0.43872,0.64944,0.35054,0.33945,0.06679,0.12776,1
0.58645,0.18774,0.58502,0.41576,0.32447,0.35327,0.19831,0.03305,1
0.24795,0.33525,0.58067,0.60152,0.4908,0.10096,0.14529,0.0591,1
0.63073,0.3553,0.59276,0.57658,0.41283,0.35882,0.05825,0.02363,1
0.28673,0.18114,0.39951,0.3421,0.31442,0.11895,0.16811,0.14137,1
0.474,0.17547,0.5516,0.50245,0.18599,0.80284,0.05163,0.05019,1
0.26093,0.1381,0.60546,0.53501,0.18661,0.38541,0.26557,0.10269,1
0.25549,0.2868,0.33454,0.5778,0.33931,0.0412,0.05529,0.05886,1
0.34819,0.08429,0.28423,0.28808,0.22969,0.1564,0.23457,0.03288,1
0.27751,0.2657,0.52598,0.6312,0.21221,0.35468,0.08711,0.06671,1
0.17093,0.17231,0.30842,0.38457,0.25069,0.05443,0.21362,0.01731,1
0.42755,0.11112,0.31298,0.26761,0.20644,0.3189,0.08869,0.21018,1
0.35223,0.3058,0.63932,0.54801,0.2963,0.32527,0.05377,0.1131,1
0.55218,0.086,0.45971,0.39469,0.1742,0.46716,0.05101,0.03824,1
0.3919,0.1831,0.48169,0.36124,0.3466,0.13949,0.1101,0.14956,1
0.27019,0.25304,0.54161,0.46805,0.31174,0.09555,0.05228,0.05775,1
0.31839,0.11415,0.53118,0.47487,0.18865,0.43034,0.34248,0.05322,1
0.38153,0.24317,0.40068,0.50262,0.35253,0.09555,0.12046,0.06152,1
0.57684,0.14086,0.67898,0.54721,0.18884,0.73349,0.0552,0.08781,1
0.47481,0.53671,0.28766,0.57038,0.54751,0.06651,0.2305,0.03903,1
0.42803,0.42422,0.77199,0.50153,0.48923,0.19403,0.02581,0.12448,1
0.37083,0.1625,0.32913,0.52565,0.25629,0.05556,0.10359,0.05503,1
0.25741,0.23684,0.25494,0.45754,0.47438,0.09216,0.27953,0.04657,1
0.37022,0.2755,0.37763,0.64424,0.31319,0.43707,0.17278,0.10369,1
0.22405,0.25496,0.7862,0.60704,0.46243,0.06294,0.18171,0.01863,1
0.14038,0.2058,0.20305,0.49561,0.2719,0.1006,0.10677,0.07145,1
0.31825,0.17379,0.30653,0.44297,0.24649,0.03026,0.11176,0.04369,1
0.29513,0.24213,0.586,0.60989,0.26347,0.21381,0.03948,0.01409,1
0.37314,0.10362,0.40128,0.31114,0.24112,0.09475,0.13842,0.05614,1
0.25019,0.11006,0.29224,0.3605,0.17083,0.33604,0.11189,0.0987,1
0.484,0.1103,0.3002,0.34758,0.17533,0.7803,0.26305,0.05418,1
0.70819,0.19948,0.61158,0.58763,0.31641,0.63002,0.22864,0.03381,1
0.45436,0.54967,0.64609,0.67658,0.52694,0.42435,0.20902,0.03637,1
0.22068,0.23586,0.39255,0.4543,0.24498,0.08999,0.07716,0.03733,1
0.3075,0.05946,0.30152,0.2535,0.15912,0.1746,0.08729,0.03271,1
0.19534,0.2198,0.65059,0.41116,0.34036,0.1029,0.14739,0.06706,1
0.55849,0.41547,0.47813,0.61729,0.45565,0.26022,0.23669,0.01264,1
0.34374,0.35912,0.54299,0.48054,0.49305,0.1557,0.05843,0.08062,1
0.17456,0.2014,0.50533,0.47369,0.23817,0.21366,0.24171,0.08205,1
0.45622,0.16426,0.48972,0.35097,0.27622,0.33712,0.17394,0.08056,1
0.42574,0.04571,0.55565,0.27558,0.09621,0.56378,0.12233,0.12188,1
0.29006,0.14927,0.58227,0.4364,0.29971,0.16941,0.15995,0.10949,1
0.31579,0.13571,0.5046,0.4276,0.17919,0.54168,0.11235,0.07572,1
0.39186,0.1106,0.27991,0.38135,0.21376,0.27151,0.14264,0.02459,1
0.54456,0.20747,0.40188,0.38849,0.29133,0.37615,0.047,0.19122,1
0.54649,0.11986,0.54041,0.26323,0.22662,0.44465,0.17894,0.0878,1
0.64976,0.11067,0.53152,0.33438,0.17685,0.87936,0.25979,0.0355,1
0.20346,0.30414,0.60955,0.51682,0.27705,0.21008,0.07115,0.086,1
